date,pwi_alpha,pwi_alpha_ma13w,alpha_gap,alpha_gap_ma13w,bot_share,bot_share_ma13w,longshot_gap,longshot_gap_ma13w,efficiency,efficiency_ma13w
2024-07-01,0.6802497959718735,0.7476838063056461,0.2380201943878417,0.386467232712578,0.7085411776917887,0.7112986107635281,-0.0235045272376429,0.0888905014765042,0.9246049646858486,0.7503019757258157
2024-07-08,0.5319299525265424,0.7277986622699092,0.1498026894458906,0.3787446419041448,0.6922131147540984,0.7014857961514919,-0.0283660589060309,0.071722860175402,0.8963213989075887,0.7660301658980326
2024-07-15,0.7004507380149207,0.7328492312605671,0.2558602576371166,0.3309284285011635,0.6043376946322264,0.6823628527506357,-0.0130505384308587,0.0574377226037975,0.7109292260540414,0.7794431765438113
2024-07-22,0.6424854184022455,0.6651829037048262,0.2635652565620909,0.3335806988293187,0.6153271727360109,0.6642360402679509,-0.0173582071373473,0.039905292802333,0.5871688044571117,0.7702930981630538
2024-07-29,0.5367158769649362,0.670318205803897,0.3415515736182827,0.3041097000039668,0.6186210309508293,0.6497499927961534,-0.0212115409166348,0.0143200739701736,0.6504643674068877,0.7913894830761804
2024-08-05,1.074622070764209,0.7029982389170162,-0.1273467075453433,0.2539366342312383,0.6425026862407253,0.650154153146219,-0.0145026905051207,0.0017264118863269,0.7840207641987413,0.8048589552422682
2024-08-12,0.6933189279084447,0.7084486725334099,0.2024280276030697,0.2540436201896598,0.5996849267318844,0.6506996754081332,0.0063619387148797,0.0008629019540686,0.6876329462869202,0.7948233419767484
2024-08-19,0.5190682863426429,0.6879984867048152,0.189096946619699,0.267100828099562,0.6015212334630978,0.6486496797545933,-0.0246461868669931,-0.0103801011071448,0.5714957124530713,0.7656660637145161
2024-08-26,0.6289106516021669,0.681556294172005,0.3223285162377154,0.2635466108449599,0.6428849328608532,0.6485552549321644,-0.0082630382160933,-0.0120903800649438,0.7073779566026552,0.7531959518667654
2024-09-02,0.6444762066881584,0.6814472563285998,0.34129551737436,0.2509483554229821,0.6384092991502129,0.6485169812972867,-0.0266387247492099,-0.0145839657336886,0.6663949871304704,0.7424453379973328
2024-09-09,0.3031275589981761,0.6495419377826066,0.3104087980313453,0.2532106663904865,0.5959889441870139,0.6411202940555392,-0.0140032896817866,-0.0155861108719953,0.3423194389403046,0.7194551593471725
2024-09-16,0.5922500158780393,0.6266213193225826,0.2123261228225234,0.2290210613163374,0.5658012848101155,0.6316117067733896,-0.004536137416472,-0.0153198868748391,0.6805838827142252,0.7016526932992035
2024-09-23,0.3861416133487469,0.6102882394931618,0.132642492956079,0.2178445912115901,0.5762661112827614,0.6232384314993553,-0.0326605959093161,-0.0171061228660481,0.5338986419828999,0.672554853216982
2024-09-30,0.2254859450715869,0.5753064048085242,0.0632517553725431,0.2044008651334901,0.6068548107109276,0.6154164032700583,-0.0264249286332874,-0.0173307691272516,0.1912684959587687,0.6161443556225913
2024-10-07,0.4181127603631336,0.5665512361805698,0.0773059760364575,0.1988241948712261,0.500093611506536,0.6006379799433227,-0.0046235283095469,-0.0155044206198297,0.7827780149009347,0.607410249160541
2024-10-14,0.2877014309079191,0.5348012894800311,0.1328691242010319,0.1893633384530657,0.500912891358924,0.5926822258453763,-0.0232636217388264,-0.0162900424127503,0.6235313343555193,0.6006873344145007
2024-10-21,0.2997715872582036,0.5084386870843357,0.1235281403484916,0.1785912525904812,0.5780011299129074,0.5898109917820606,-0.0146371347785109,-0.0160807291543783,0.612580795031063,0.6026421029201893
2024-10-28,0.6757914332756164,0.5191368068005419,0.0608035295075543,0.1569952491973482,0.5716508747570819,0.58619790284408,-0.0203538308587448,-0.0160147514576175,0.9631270812450048,0.6266930809077368
2024-11-04,0.608679135252027,0.483295042530374,0.0593623392817802,0.1713574835686654,0.5839195511125569,0.581691507834221,-0.0280830632213505,-0.0170593955127121,0.964370687086326,0.6405661518990894
2024-11-11,0.8928835128511409,0.498646164449043,0.2390747936943256,0.1741764655756851,0.6128659218782936,0.582705430537791,-0.0238647500816727,-0.0193845254201392,0.9646305015948268,0.6618736561535439
2024-11-18,0.6414846162391409,0.508062805210312,0.0553877713584247,0.1638911444017409,0.6486697425129848,0.5863322389262438,-0.0354892840730271,-0.0202186098206034,0.9793915097823104,0.6932502559481007
2024-11-25,0.7382471228940872,0.5164733030019982,-0.0285619311203815,0.1368995715280412,0.6851318770549474,0.589582003864251,-0.0299825359864522,-0.0218893404183233,0.9814925889134136,0.7143359968950821
2024-12-02,0.7765311651016031,0.5266313767261093,-0.0108794277594564,0.1098091911331322,0.5804910748811591,0.5851267558435546,-0.0293611578740244,-0.0220987583510013,0.9666824887717028,0.7374350354828692
