date,n_trades_total,bot_share,retail_share,sophisticated_share,casual_share,one_shot_share,bot_share_ma4w,bot_share_ma13w,bot_share_ma52w,bot_share_z52w
2024-04-29,18243,0.8069396480841967,0.100394671928959,0.0718631803979608,0.0193498876281313,0.001452611960752,0.8326577616622588,0.8216857066912517,0.7108404660736292,1.0880121113878096
2024-05-06,42015,0.6372486016898726,0.2434487682970367,0.0768297036772581,0.0406164465071998,0.0018564798286326,0.7870249859070846,0.8123657203488711,0.7116490505195906,-0.8509321828822969
2024-05-13,67991,0.5925931373269991,0.3333823594299245,0.0550366960332985,0.0181788766160227,0.000808930593755,0.7219392805279953,0.7973113447946003,0.7100415896535291,-1.3217881992369833
2024-05-20,63817,0.6281711769591175,0.2798313928890421,0.0618487236943134,0.0214127896955356,0.0087359167619913,0.6662381410150465,0.7817856219131103,0.7096362438793336,-0.9134293328657381
2024-05-27,78182,0.6441124555524289,0.2750057558005679,0.0524673198434422,0.0276278427259471,0.0007866260776137,0.6255313428821045,0.7680230152379693,0.7081878049549407,-0.7148534547487938
2024-06-03,74208,0.6389068564036222,0.2734947714532126,0.0665494286330314,0.0203347347994825,0.0007142087106511,0.6259459065605419,0.7567153669571897,0.707944019301025,-0.7687170898222675
2024-06-10,88896,0.6921458783297336,0.2194699424046076,0.0725848182145428,0.0150681695464362,0.0007311915046796,0.6508340918112256,0.7455384709219381,0.7088172978229621,-0.18643661378148219
2024-06-17,145687,0.6894129194780592,0.1900787304289332,0.1058845332802514,0.0135187079149134,0.0011051088978426,0.666144527440961,0.7344111769683495,0.7122922277847175,-0.2695201433766428
2024-06-24,128107,0.6851186898452075,0.2126503625875244,0.0909942469966512,0.0104795210253928,0.0007571795452239,0.6763960860141556,0.7219057213887142,0.7134386812406756,-0.3367707847356975
2024-07-01,173407,0.7085411776917887,0.1777408063111639,0.1023834101276188,0.0105878078739612,0.0007467979954673,0.6938046663361972,0.7112986107635281,0.7152900950810452,-0.08143722606515925
2024-07-08,297680,0.6922131147540984,0.1818815506584251,0.1146902714324106,0.0106826122010212,0.0005324509540446,0.6938214754422884,0.7014857961514919,0.7169779824643494,-0.3040411208284865
2024-07-15,364341,0.6043376946322264,0.2765211711006996,0.1120022177026466,0.0067450547701192,0.000393861794308,0.6725526692308302,0.6823628527506357,0.7165884014924226,-1.3697494196909417
2024-07-22,328756,0.6153271727360109,0.2831294333791627,0.0950933214907104,0.0062112934820961,0.0002387789120198,0.6551047899535312,0.6642360402679509,0.7171447378005712,-1.2547936643527993
2024-07-29,286939,0.6186210309508293,0.2771198756530134,0.0970554717204702,0.0068307201182132,0.0003729015574738,0.6326247532682913,0.6497499927961534,0.7175661896657292,-1.2282188933115805
2024-08-05,314566,0.6425026862407253,0.2683029952378833,0.0808780987137834,0.0079077204783733,0.0004084993292345,0.620197146139948,0.650154153146219,0.7171516898987472,-0.9227849340993869
2024-08-12,441802,0.5996849267318844,0.3332884414285132,0.061525298663202,0.0051674732119818,0.0003338599644184,0.6190339541648624,0.6506996754081332,0.7165255752062463,-1.4303365109354393
2024-08-19,495256,0.6015212334630978,0.3487246999531555,0.045331101490946,0.0041735991083399,0.0002493659844605,0.6155824693466342,0.6486496797545933,0.7161701053242318,-1.3955249345624854
2024-08-26,380404,0.6428849328608532,0.2688720413034563,0.0768722200607774,0.0109738593705639,0.000396946404349,0.6216484448241402,0.6485552549321644,0.717450944662965,-0.9270680522302533
2024-09-02,389627,0.6384092991502129,0.2800755594453156,0.0734458854237514,0.0077214874739173,0.0003477685068026,0.6206250980515121,0.6485169812972867,0.7173452447629656,-0.9801546867269931
2024-09-09,466361,0.5959889441870139,0.3257090537158982,0.0715132697631234,0.0064638766963789,0.0003248556375854,0.6197011024152945,0.6411202940555392,0.7159064673602639,-1.4617628750763365
2024-09-16,569267,0.5658012848101155,0.3370272648862484,0.0891356779859011,0.007462227741991,0.0005735445757438,0.610771115252049,0.6316117067733896,0.7138794049372721,-1.753862808699716
2024-09-23,1048644,0.5762661112827614,0.3410280323923085,0.0778386182536685,0.0046307421775168,0.0002364958937446,0.5941164098575259,0.6232384314993553,0.71118886868049,-1.5587632314561926
2024-09-30,1224133,0.6068548107109276,0.3130799512798037,0.0759729539192228,0.0037299868560033,0.0003622972340423,0.5862277877477046,0.6154164032700583,0.7087937452733907,-1.1623213183176864
2024-10-07,1575661,0.500093611506536,0.4408454610477761,0.0534163122651382,0.0047094520966121,0.0009351630839374,0.5622539545775851,0.6006379799433227,0.705221134166248,-2.221979856490563
2024-10-14,2355702,0.500912891358924,0.4425279598183471,0.0513057254270701,0.0040792511107092,0.0011741722849494,0.5460318562147872,0.5926822258453763,0.701925826162323,-2.083442048647589
