date,pwi_alpha,mean_cal_error,longshot_fraction,n_trades_nonbot,pwi_alpha_ma4w,pwi_alpha_ma13w,pwi_alpha_ma52w,pwi_alpha_z52w
2024-10-07,0.4181127603631336,0.17411808730762698,0.10067232281557974,318002.0,0.4054975836653768,0.5665512361805698,0.6918945626842727,-1.3218483525112537
2024-10-14,0.2877014309079191,0.23888624908090306,0.11712008782368083,488251.0,0.3293604374228467,0.5348012894800311,0.6881041282228834,-1.8823639697700398
2024-10-21,0.2997715872582036,0.23514035262632124,0.15549925420256366,511533.0,0.30776793090021093,0.5084386870843357,0.6782114915544685,-1.7310869440032073
2024-10-28,0.6757914332756164,0.05551228513159168,0.2979071574244926,205940.0,0.4203443029512183,0.5191368068005419,0.6773720836693475,-0.00723289260462758
2024-11-04,0.608679135252027,0.06263079693831602,0.29720396217919853,222100.0,0.4679858966734416,0.48329504253037403,0.6771549748876147,-0.31324698353964864
2024-11-11,0.8928835128511409,0.04441683818906789,0.39541583058466884,232234.0,0.6192814171592471,0.498646164449043,0.6811971517417115,0.9594267485782378
2024-11-18,0.6414846162391409,0.05614518312401286,0.3375244416033692,212752.0,0.7047096744044814,0.508062805210312,0.6799811624781447,-0.17444474717016153
2024-11-25,0.7382471228940872,0.044977405365552586,0.313065124736465,241429.0,0.7203235968090991,0.5164733030019982,0.6812413860545069,0.25814867450875634
2024-12-02,0.7765311651016031,0.04657722588357476,0.318780473354221,286931.0,0.7622866042714931,0.5266313767261093,0.682211286262549,0.4265230928969265
2024-12-09,0.8690142345697378,0.033873527174778206,0.3095491379724222,395753.0,0.7563192847011424,0.5701611210008448,0.6865344649908869,0.8198688028894998
2024-12-16,0.9438356867082093,0.019431898351188692,0.3485680483127626,412479.0,0.8319070523184094,0.5972061726031656,0.6927456171783908,1.114993185732129
2024-12-23,0.8827615996609229,0.03904230421446428,0.29315083065903086,225604.0,0.8680356715101184,0.6354077100117945,0.697471459932408,0.8177830594696945
2024-12-30,0.8340527016852343,0.04934894005334833,0.3853888810894286,170952.0,0.8824160556560262,0.6822205374436136,0.7046587148764771,0.5755276219705511
2025-01-06,0.7698454285577153,0.054825039707140054,0.4184702682890408,220993.0,0.8576238541530206,0.7092768965355045,0.7060664023180754,0.2834564771703155
2025-01-13,0.8188278428351,0.05201044539639694,0.43411184789625024,170410.0,0.8263718931847432,0.7501327743760569,0.7051193144792172,0.5066949071540334
2025-01-20,0.873831468283401,0.048998235233053064,0.35948475725803664,115596.0,0.8241393603403627,0.7942912267626104,0.704566285652146,0.7558134571191689
2025-01-27,0.8433909121950199,0.03408152358742647,0.33425642520526644,164664.0,0.8264739129678091,0.8071834943717953,0.7126356342584258,0.5911767314885077
2025-02-03,0.8651670666894666,0.04018997525114529,0.413206410128893,170917.0,0.8503043225007471,0.8269133352515984,0.7161260974982877,0.6709269450869774
2025-02-10,0.7899143434077772,0.0424831045406547,0.46109820485744457,189400.0,0.8430759476439162,0.8189926299098012,0.7166672903869385,0.3295119908122685
