week,wallet_type,alpha,alpha_se,r2,n_trades,n_bins_used,mean_cal_error,longshot_fraction,date
2024-W01,active_retail,0.4558782379113066,0.0263058186342446,0.9317246115268556,2203,10,0.1052882433045846,0.4226055379028597,2024-01-01
2024-W01,bot,0.7339617079178536,0.0103804071716159,0.9441938793234406,16803,10,0.0625453788014045,0.2975063976670832,2024-01-01
2024-W01,sophisticated,0.4652103701425424,0.0636309134976437,0.9410044131390388,1997,10,0.1046820230345518,0.342513770655984,2024-01-01
2024-W02,active_retail,0.6696673901180988,0.0513227204878838,0.9350526989601116,584,10,0.075,0.4777397260273973,2024-01-08
2024-W02,bot,1.1386517154334428,0.0517381038065105,0.9443583078344114,13226,10,0.054385301678512,0.3668531680024194,2024-01-08
2024-W02,sophisticated,0.7227306521613089,0.0660248774615212,0.8518341567952208,604,10,0.0890728476821192,0.4321192052980132,2024-01-08
2024-W03,active_retail,0.775047210025896,0.0669865677820946,0.7744265150301096,442,10,0.07420814479638,0.4366515837104072,2024-01-15
2024-W03,bot,0.9949218497840462,0.0205495223883364,0.8776601934629736,15488,10,0.0551136363636363,0.4030862603305785,2024-01-15
2024-W03,sophisticated,0.9144860115730904,0.0836663003007178,0.7980163643841144,886,10,0.0817155756207674,0.3995485327313769,2024-01-15
2024-W04,active_retail,0.8036795974633015,0.1776755355787296,0.7715108639986613,253,10,0.091897233201581,0.4822134387351778,2024-01-22
2024-W04,bot,1.1537994898151034,0.0350140123217384,0.9393111208706276,13423,10,0.0456939581315652,0.3461968263428444,2024-01-22
2024-W04,sophisticated,0.9445756628723646,0.1478046507614044,0.7104165100240056,596,10,0.0909395973154362,0.3406040268456375,2024-01-22
2024-W05,active_retail,0.1410615476691631,0.0567582217849232,0.2356107666319127,253,10,0.2646245059288538,0.2885375494071146,2024-01-29
2024-W05,bot,1.028003778535419,0.018700135131077,0.8962108323322223,15926,10,0.0559588094939093,0.2900288835865879,2024-01-29
2024-W05,sophisticated,0.5452261750943194,0.0581486153380466,0.736923202929047,589,10,0.1367572156196944,0.3344651952461799,2024-01-29
2024-W06,active_retail,1.0967124731290832,0.1512782582654871,0.5910954861054554,525,10,0.1736190476190476,0.3047619047619048,2024-02-05
2024-W06,bot,0.942977774689876,0.023058699724796,0.7733683939611989,17348,10,0.074400507263085,0.316290062255015,2024-02-05
2024-W06,sophisticated,0.499735086080065,0.043387152977337,0.5854980776131149,1179,10,0.1531382527565734,0.2527565733672604,2024-02-05
2024-W07,active_retail,0.7970946464259149,0.0766345402188921,0.9704181940023648,457,10,0.037527352297593,0.3129102844638949,2024-02-12
2024-W07,bot,0.9693056050850444,0.0233313857044741,0.9561778141809212,14238,10,0.037126000842815,0.4100997331085826,2024-02-12
2024-W07,sophisticated,0.7361088691833351,0.1090390446100933,0.7177635654167339,629,10,0.1277424483306836,0.3211446740858505,2024-02-12
2024-W08,active_retail,0.8787408460932722,0.3493680842999778,0.6604227010674593,378,10,0.1119047619047619,0.3809523809523809,2024-02-19
2024-W08,bot,0.9345112227884276,0.0175894236063365,0.8561478920959289,18518,10,0.0530132843719624,0.4312020736580624,2024-02-19
2024-W08,sophisticated,1.089945782814156,0.1467000830000785,0.9666114676489516,733,10,0.0435879945429741,0.3287858117326057,2024-02-19
2024-W09,active_retail,0.9339182777702222,0.1421237770201654,0.6450753850037338,477,10,0.0931865828092243,0.3291404612159329,2024-02-26
2024-W09,bot,1.210635695137846,0.0364790591301742,0.9285198455944838,23398,10,0.0509402513035302,0.425976579194803,2024-02-26
2024-W09,sophisticated,0.9253716563248962,0.090496899068247,0.8661049923693287,827,10,0.0739419588875453,0.3155985489721886,2024-02-26
2024-W10,active_retail,1.0725317458073524,0.1561745222150589,0.8978504313213547,483,10,0.0698757763975155,0.2670807453416149,2024-03-04
2024-W10,bot,1.1201264437095553,0.0424179361114939,0.9028906417208789,12715,10,0.063126228863547,0.3693275658670861,2024-03-04
2024-W10,sophisticated,0.5940855508259953,0.0908026462093551,0.5680011041164895,555,10,0.146036036036036,0.236036036036036,2024-03-04
2024-W11,active_retail,0.7116117474104747,0.0708515231452057,0.8957339362394581,383,10,0.0797650130548303,0.3864229765013054,2024-03-11
2024-W11,bot,0.9685773886836638,0.0237658544180111,0.9679040238095769,14773,10,0.0358525688756515,0.4309889663575442,2024-03-11
2024-W11,sophisticated,0.9857995078529336,0.2095533188243433,0.7967912068801287,439,10,0.0761958997722095,0.3189066059225512,2024-03-11
2024-W12,active_retail,0.9334341057124922,0.1497257122844185,0.7579014427907278,325,10,0.1152307692307692,0.3292307692307692,2024-03-18
2024-W12,bot,1.793584571645337,0.1170640709577342,0.9250638083305792,14418,10,0.0679636565404356,0.367873491468997,2024-03-18
2024-W12,sophisticated,0.7751500751151654,0.0741352445693501,0.8332661793729963,451,10,0.0686252771618625,0.4412416851441241,2024-03-18
2024-W13,active_retail,0.3994370000648108,0.0870851301205466,0.4952424916635656,305,10,0.1883606557377049,0.2885245901639344,2024-03-25
2024-W13,bot,0.9291817931758184,0.0192144503017209,0.9430736740518804,13011,10,0.0497540542617785,0.332872185074168,2024-03-25
2024-W13,sophisticated,1.336337069045209,0.3579105365090064,0.6321545357602272,373,10,0.1237265415549598,0.2761394101876676,2024-03-25
2024-W14,active_retail,0.6442016644545632,0.2269416474300872,0.0926666604423833,249,10,0.2042168674698795,0.3413654618473896,2024-04-01
2024-W14,bot,1.1924371749002491,0.0339812136863776,0.9130851994664474,13545,10,0.0510040605389442,0.3322997416020671,2024-04-01
2024-W14,sophisticated,1.014965331622945,0.173263717436399,0.6895612172582196,348,10,0.107183908045977,0.3591954022988505,2024-04-01
2024-W15,active_retail,0.857801154110101,0.227452879239417,0.6918549266687668,229,8,0.1290393013100436,0.4235807860262008,2024-04-08
2024-W15,bot,1.1079975240656232,0.0237184247431521,0.8710292607852831,12204,10,0.0678629957391019,0.3114552605703048,2024-04-08
2024-W15,sophisticated,0.746107999220303,0.1496654652020188,0.7994344051316902,348,9,0.1227011494252873,0.3994252873563218,2024-04-08
2024-W16,active_retail,0.3740263570361643,0.080023414525904,0.5365600876589178,241,10,0.1520746887966805,0.4107883817427386,2024-04-15
2024-W16,bot,1.251497388912038,0.0402495205907889,0.9355791798926444,16239,10,0.0518412463821664,0.4111706385861198,2024-04-15
2024-W16,sophisticated,0.7919054490567378,0.0924422055549597,0.7596329628723768,400,10,0.113,0.38,2024-04-15
2024-W17,active_retail,0.8431900102111366,0.1146656632009586,0.7061198234069609,278,10,0.1183453237410071,0.3489208633093525,2024-04-22
2024-W17,bot,1.0722757525072095,0.0197157298824749,0.9432218214650804,14878,10,0.0351861809382981,0.3923242371286463,2024-04-22
2024-W17,sophisticated,1.999996363370109,0.4795620112411506,0.6752746679359851,395,10,0.1487341772151899,0.4354430379746835,2024-04-22
2024-W18,active_retail,0.681403814613865,0.0988559296141353,0.3762113635362413,449,10,0.1811804008908686,0.4944320712694877,2024-04-29
2024-W18,bot,1.4060783729617223,0.0599270126441532,0.8766483385685521,17211,10,0.0668729301028412,0.3888211027831038,2024-04-29
2024-W18,sophisticated,0.2928307512504371,0.0760928030556062,0.2683593600789363,536,10,0.2817164179104477,0.4738805970149253,2024-04-29
2024-W19,active_retail,0.4906257984979077,0.0322411980808733,0.608917626039599,1743,10,0.1746127366609294,0.3241537578886976,2024-05-06
2024-W19,bot,1.015528945998036,0.0127828982628095,0.8794114031689921,38297,10,0.0702992401493589,0.3477556988798078,2024-05-06
2024-W19,sophisticated,0.8002201610366085,0.0402660706962126,0.8438771200004664,1844,10,0.1019522776572667,0.2353579175704989,2024-05-06
2024-W20,active_retail,0.7126130363879982,0.0228360662686496,0.8180959187386774,2662,10,0.0886927122464312,0.4815927873779113,2024-05-13
2024-W20,bot,0.9136502465315874,0.0081905209878706,0.9350583784478588,62811,10,0.0467760424129531,0.359570775819522,2024-05-13
2024-W20,sophisticated,0.5211209672038138,0.0305294345494807,0.7962059756758784,2368,10,0.1241554054054054,0.3065878378378378,2024-05-13
2024-W21,active_retail,0.9773575017232558,0.0375958641300027,0.9505403298620926,3344,10,0.0466806220095693,0.3648325358851674,2024-05-20
2024-W21,bot,0.9967107455142272,0.0097774523687526,0.9486428285482748,57887,10,0.0412156442724618,0.3678200632266312,2024-05-20
2024-W21,casual,0.2700393461046662,0.0739608909731117,0.3495069610385629,293,6,0.1370307167235495,0.4744027303754266,2024-05-20
2024-W21,sophisticated,0.5662573995927391,0.022887716708421,0.703071032528292,2253,10,0.1303373280071016,0.4500665778961384,2024-05-20
2024-W22,active_retail,0.7161920724721064,0.0168007450928679,0.8694894106234158,4892,10,0.083176614881439,0.3370809484873262,2024-05-27
2024-W22,bot,1.0847254130196484,0.020546454607655,0.9451649490538648,70504,10,0.0451024055372745,0.4316776353114717,2024-05-27
2024-W22,casual,0.2185738570424455,0.0446561142537773,0.8009310339176445,269,8,0.2236059479553903,0.3345724907063197,2024-05-27
2024-W22,sophisticated,0.7597189471394648,0.0289876968494295,0.8335130414365898,2457,10,0.0655474155474155,0.3988603988603988,2024-05-27
2024-W23,active_retail,0.5238463556786038,0.0126926650203905,0.806152967433092,5643,10,0.1134591529328371,0.4300903774587985,2024-06-03
2024-W23,bot,1.028919193538676,0.0172165026877185,0.9868353034248896,65684,10,0.032899945192132,0.4302874368187077,2024-06-03
2024-W23,sophisticated,0.8961528397866114,0.0327430517930853,0.9681462725687316,2752,10,0.0331758720930232,0.5555959302325582,2024-06-03
2024-W24,active_retail,0.6669484208119857,0.0142605236917774,0.6411917613923885,7245,10,0.1035541752933057,0.591304347826087,2024-06-10
