date,bot,active_retail,sophisticated,casual,one_shot,alpha_gap,alpha_gap_ma4w,alpha_gap_ma13w,alpha_gap_ma52w,alpha_gap_z52w,r2_bot,r2_active_retail,n_trades_total
2024-05-13,0.9136502465315874,0.7126130363879982,0.5211209672038138,,,0.20103721014358922,0.41992516457191187,0.4140420740651348,0.26501317559292986,-0.20543391356774446,0.9350583784478588,0.8180959187386774,67841
2024-05-20,0.9967107455142272,0.9773575017232558,0.5662573995927391,0.2700393461046662,,0.019353243790971475,0.36749203994563656,0.4112407561494284,0.2647979076632884,-0.7877216217969395,0.9486428285482748,0.9505403298620926,63777
2024-05-27,1.0847254130196484,0.7161920724721064,0.7597189471394648,0.2185738570424455,,0.36853334054754205,0.2784567354955577,0.4183035194709606,0.26683193575905806,0.3293457462431792,0.9451649490538648,0.8694894106234158,78122
2024-06-03,1.028919193538676,0.5238463556786038,0.8961528397866114,,,0.5050728378600721,0.2734991580855437,0.45349414562156587,0.270894501885391,0.7540208270599467,0.9868353034248896,0.806152967433092,74079
2024-06-10,0.9479471762657738,0.6669484208119857,0.8214077161962862,,,0.28099875545378816,0.29348954441309344,0.45534284671238123,0.24891748999552962,0.12092395913525088,0.8690314800178564,0.6411917613923885,88741
2024-06-17,1.2034477424204049,0.6766567536339431,1.1767870977474588,0.5525613028800398,,0.5267909887864618,0.420348980661966,0.42969981000881324,0.25749425944603027,1.0082069852389537,0.9292689759568996,0.9120159413378222,145580
2024-06-24,0.8055273503586169,0.527590746040823,0.7209546951841042,0.5159362646718637,,0.2779366043177939,0.397699796604529,0.41032994933241224,0.2613188008320805,0.06248507137593427,0.9191646197453276,0.91217056305178,128025
2024-07-01,0.828254102193899,0.5902339078060572,0.7814281177200568,0.7844440942887702,,0.23802019438784172,0.3309366357364714,0.38646723271257805,0.2608707507081528,-0.08676944657074324,0.9609372846292876,0.9246049646858486,173276
2024-07-08,0.6409841179564101,0.4911814285105195,0.5777817678708644,0.4986135552578604,,0.1498026894458906,0.298137619234497,0.3787446419041448,0.2630241271154991,-0.4322378516758841,0.9137862270306488,0.8963213989075887,297602
2024-07-15,0.8669594210085995,0.6110991633714828,0.9094933672593546,0.5591421913623014,,0.2558602576371166,0.2304049364471607,0.33092842850116355,0.2661597439651074,-0.039486068374886635,0.9168098025304408,0.7109292260540414,364244
2024-07-22,0.7739612586683009,0.51039600210621,0.889750018548515,0.2000094098095188,,0.26356525656209095,0.22681209950823497,0.33358069882931873,0.2724905008280377,-0.03478433736387037,0.8118958786900663,0.5871688044571117,328657
2024-07-29,0.7371331439022453,0.3955815702839625,0.8208735721274611,0.6763908000467069,,0.34155157361828276,0.2526949443158452,0.30410970000396687,0.2772945518825107,0.25152109976651904,0.8746070280839289,0.6504643674068877,286911
2024-08-05,0.9699863834926914,1.0973330910380348,1.0392230738799069,0.6370091545255442,,-0.12734670754534338,0.18340759506803672,0.2539366342312383,0.27599467093582464,-1.5670616919496214,0.951340010813392,0.7840207641987413,314546
2024-08-12,0.7732289588286755,0.5708009312256057,0.970365067800084,0.3082575438947301,,0.20242802760306977,0.170049537559525,0.25404362018965987,0.2861857093879019,-0.3445130011172156,0.8108760594682917,0.6876329462869202,441757
2024-08-19,0.707565009202822,0.518468062583123,0.52743790613573,0.1000036648112377,,0.189096946619699,0.15143246007392702,0.267100828099562,0.29154850658918297,-0.4310513416004719,0.8145651810818946,0.5714957124530713,495198
2024-08-26,0.871060531368643,0.5487320151309276,0.766251631810037,0.2231487344394211,,0.3223285162377154,0.1466266957287852,0.26354661084495995,0.28820231757795883,0.14462866416708378,0.8694626465175114,0.7073779566026552,380352
2024-09-02,0.8278285314106459,0.4865330140362859,0.8927420354486786,0.1706752429000901,,0.34129551737436004,0.26378725195871106,0.2509483554229821,0.29842283471221914,0.18958792272165978,0.8798248917679065,0.6663949871304704,388802
2024-09-09,0.6008615614380126,0.2904527634066673,0.3347104900017172,0.1500617723954929,,0.3104087980313453,0.29078244456577995,0.2532106663904865,0.30017633969866764,0.045303754711749133,0.6000277833047738,0.3423194389403046,464674
2024-09-16,0.7928350982105431,0.5805089753880197,0.6192034708319679,0.6302832934317698,,0.2123261228225234,0.296589738616486,0.2290210613163374,0.30418214920961445,-0.4131564814188084,0.860437622675996,0.6805838827142252,568317
2024-09-23,0.4817980023192282,0.3491555093631492,0.4856167073293871,0.1610659410357558,,0.132642492956079,0.24916823279607692,0.2178445912115901,0.3042772505540372,-0.7722545915532444,0.6717394557783984,0.5338986419828999,1047350
2024-09-30,0.2663712298305727,0.2031194744580296,0.3080250308813275,0.2215609289701066,,0.0632517553725431,0.1796572922956227,0.20440086513349018,0.30078628873224117,-1.0575071182826403,0.3055019911244574,0.1912684959587687,1223017
2024-10-07,0.4422900370918489,0.3649840610553914,0.6246247446557627,0.2592824707000737,,0.0773059760364575,0.12138158679690075,0.19882419487122613,0.2983473656031572,-0.9764639777347588,0.8840721932535716,0.7827780149009347,1574616
2024-10-14,0.3758809982823221,0.2430118740812901,0.4802083219021171,0.3644489058174072,,0.13286912420103197,0.10151733714152789,0.18936333845306577,0.2939528095521816,-0.7085662896375278,0.7933885448222496,0.6235313343555193,2355280
2024-10-21,0.4321574118006475,0.3086292714521558,0.2861740153117174,0.2415563962332914,,0.12352814034849169,0.09923874898963106,0.1785912525904812,0.2965469578769557,-0.7705561850813769,0.7181401866890867,0.612580795031063,2730901
2024-10-28,0.7031001457606746,0.6422966162531203,0.7546228471553769,0.6375004964320525,,0.0608035295075543,0.09862669252338385,0.15699524919734825,0.2862376521880407,-1.0119256767575873,0.986825719115596,0.9631270812450048,1584660
2024-11-04,0.6606089227371739,0.6012465834553936,0.6331912178247623,0.4496802656910257,,0.05936233928178025,0.09414078333471454,0.17135748356866543,0.2852389467897627,-1.0097682890864175,0.9781332570232968,0.964370687086326,1644862
2024-11-11,1.01198181458643,0.7729070208921045,1.2686639522651757,0.7984588015044753,,0.2390747936943256,0.12069220070803796,0.1741764655756851,0.2815742512084987,-0.19071837166312286,0.9830844959476585,0.9646305015948268,1537274
2024-11-18,0.6802881064283122,0.6249003350698874,0.6930056431896191,0.3916903588905983,,0.055387771358424764,0.10365710846052123,0.16389114440174096,0.2774081224367532,-0.9866031657792336,0.9799788954903944,0.9793915097823104,1514044
2024-11-25,0.7138703788570514,0.7424323099774329,0.7310535538775407,0.4255500462513769,,-0.028561931120381523,0.08131574330353727,0.1368995715280412,0.27098458241516427,-1.3083386149088285,0.9918276369037802,0.9814925889134136,1671556
2024-12-02,0.7445155596546075,0.755394987414064,0.8723087690061014,0.5779363891033965,,-0.010879427759456495,0.06375530154322809,0.10980919113313223,0.26944870862671527,-1.2156707769232185,0.9697131444673086,0.9666824887717028,1886822
2024-12-09,0.6617940383876671,0.883513441201081,0.778176974562982,0.8458058136288341,,-0.22171940281341385,-0.051443247583706775,0.06887625260661229,0.25813455531688106,-1.999583769392302,0.9734187832789688,0.9803534140136032,3703342
2024-12-16,0.8464893980088398,0.976858448412722,0.7329766413954427,0.6205997980106307,,-0.13036905040388214,-0.0978824530242835,0.04251508543535032,0.25019838461195204,-1.547575150287603,0.9753953146274572,0.9964701275563996,3588048
2024-12-23,0.8183258755628058,0.8650818984850223,0.9481379504148324,0.9612958333660996,,-0.04675602292221648,-0.10243097597474224,0.02871519959855836,0.2459421313971795,-1.1748298000005561,0.9713413427348306,0.9762724329800194,1983430
2024-12-30,0.8172362051712796,0.7882588684926951,0.9942670529018104,0.4329530795443445,,0.028977336678584487,-0.092466784865232,0.026078705852869234,0.24115162883318023,-0.8456545824064303,0.9762881984729296,0.951197426544676,1478153
2025-01-06,0.8792866871457833,0.7098902733100575,1.002213981522668,0.7036513102929203,,0.1693964138357258,0.0053121692970529155,0.03316258568358218,0.23539032284318753,-0.2650382110545702,0.9856772559331698,0.9112545373314198,1931291
2025-01-13,0.9646637564409054,0.7456351386833,1.1514400843771886,0.7085030377494166,,0.2190286177576054,0.0926615863374248,0.039790239034087835,0.23537405318933094,-0.06564464153871957,0.9285383012020744,0.9162676455272776,1173923
2025-01-20,0.8900454522411164,0.829604812765582,1.0160217588961349,0.8144702309358843,,0.06044063947553446,0.11946075193686254,0.03493735435155266,0.2298032983263258,-0.6784793741426638,0.9562192827027658,0.9530829289096396,1012876
2025-01-27,0.8510139048423504,0.8510209463667942,0.8326349881985426,0.5862670685374087,,-7.041524443751612e-06,0.11221465738610548,0.03025961811832204,0.21274658154958154,-0.9106496002566915,0.9831597512525474,0.9822671069691068,1370864
2025-02-03,0.9230904552326004,0.8354936093719635,1.0500406567702107,0.5939210677849612,0.1000036648112377,0.08759684586063687,0.09176476539233325,0.03243150323977255,0.21738757278611703,-0.5678943056259712,0.9907343354512422,0.9716387838969548,1062434
2025-02-10,0.8309658047376921,0.7622693625648252,0.9534990299549074,0.4315496598563622,,0.06869644217286686,0.05418172149614861,0.019325476199660338,0.21539690900753505,-0.6395026022382693,0.9955054062892008,0.9808674113406356,1201940
2025-02-17,0.8372345752691346,0.8035940590151104,0.868673470791717,0.5296196816908655,,0.0336405162540242,0.047481690690771045,0.017652610422398757,0.21497133476828253,-0.7893557925356649,0.9815737293351164,0.9851618507621708,1190878
2025-02-24,0.8363872142688633,0.7768052149241294,0.7955234422956183,0.5917147826770549,,0.05958199934473396,0.06237895090806547,0.024432912765869178,0.2107956536524577,-0.655889089192864,0.9850630146727792,0.8981007273274273,1010019
2025-03-03,0.8942197206425595,0.7143736380031602,0.7450075821230969,0.6246841824422845,,0.17984608263939927,0.08544126010275607,0.03910410587347347,0.21333894951278845,-0.14597738282750866,0.9881262379447812,0.9058066606113137,997600
2025-03-10,0.8440889581546303,0.7311135046264892,0.8288047109991074,0.7006298431334885,,0.11297545352814109,0.09651101294157463,0.06484986405359308,0.21056990744076826,-0.42474744752284693,0.987052947952522,0.7766033931655838,1022598
2025-03-17,0.8139722393517711,0.694875646712152,0.7254504524386496,0.4185380564425091,,0.11909659263961914,0.11787503203797337,0.08403952890309317,0.19631887141589857,-0.3661597619223636,0.9953249646992072,0.907955026761199,940869
2025-03-24,0.8381075276683341,0.6437763059298699,0.8411751010163798,0.3906735027316216,,0.19433122173846418,0.15156233763640592,0.10258470156929936,0.18986861042796502,0.02170933797850612,0.9815011450640746,0.8955840076300773,950267
2025-03-31,0.8058945536241083,0.6356184008134426,0.7131100226572801,0.6304437765077532,,0.17027615281066577,0.14916985517922254,0.11345384127176716,0.18260016124267614,-0.06185931706511613,0.9968290643599614,0.9491908266667664,931828
2025-04-07,0.7338195577572043,0.6587117788345741,0.6793550553986895,0.5756977986696301,,0.07510777892263021,0.13970293652784482,0.10620086935537519,0.1792330729535821,-0.5218243697224567,0.9906406607928728,0.9769334518492008,869532
2025-04-14,0.7817285526021233,0.71909840973006,0.7524077646597517,0.388388620286497,,0.06263014287206325,0.12558632408595585,0.09417021744110275,0.16356305585735495,-0.5801004870945006,0.983576000529276,0.9661100750403874,1184978
2025-04-21,1.0492673657966918,0.8891512440958909,0.9662699622061772,0.6997608493432387,,0.16011612170080092,0.11703254907654004,0.1018375622276617,0.16223671699975356,-0.012205177663773157,0.9834241253416384,0.985020073082326,1005217
2025-04-28,1.0447127051104277,0.7762290866537778,0.9140325536492796,0.4624127854015641,,0.2684836184566499,0.14158441548803608,0.12249068991851506,0.15346381430953807,0.7404820930090378,0.9725272679093856,0.9454469793859376,1289526
2025-05-05,0.9237680547655418,0.7305147423797745,0.9347527900942498,0.6360570515451213,,0.19325331238576726,0.17112079885382034,0.13061811042044816,0.1470859328650311,0.31550496240941933,0.9909192901136789,0.9522146072110466,1223802
2025-05-12,0.8742561682865476,0.7138330170127567,0.7156389112737268,0.6283898199348676,,0.16042315127379092,0.19556905095425225,0.13767401112051925,0.14630489327138113,0.09660564809881271,0.9743196256258368,0.9475425415920974,1006487
2025-05-19,1.2045542484966658,0.8585141301857295,0.9638330185407804,0.6650536649698818,,0.3460401183109363,0.2420500501067861,0.1617047497402817,0.15258733316599585,1.310714249089226,0.9139394619990784,0.7974590917147859,1139111
2025-05-26,1.143767826325914,0.8122089891511056,1.0227509102349432,0.5149113338670938,,0.3315588371748083,0.2578188547863257,0.1826260449579797,0.15187628502421252,1.2255106881586617,0.9886402570986036,0.9356025110907662,980229
2025-06-02,0.959545582560846,0.8148885920953637,0.8527194231918228,0.4932118241242706,,0.1446569904654823,0.24566977430625445,0.17991919171383228,0.144945211035855,-0.0020908071402623717,0.9899872180799004,0.9913350293769796,1101691
2025-06-09,0.9558048207619464,0.7667032092814859,0.8510591637999163,0.5816960590104124,,0.18910161148046045,0.25283938935792183,0.18577505001785685,0.14317795826713717,0.33605093852324297,0.9966590114603122,0.9755164800021108,1399717
2025-06-16,0.8024138624092912,0.6618199909560656,0.7034080531939471,0.5655224708034189,,0.14059387145322566,0.20147782764349417,0.18742868684967273,0.1357510906261134,0.03860841996455579,0.9955509407400264,0.9651687004183036,1325877
2025-06-23,0.8650756712045622,0.6827674424474435,0.7883080435853896,0.6242802058668604,,0.18230822875711872,0.16416517553907178,0.18650384123572308,0.13391208340379274,0.3902895276520169,0.996667005395669,0.9564030853725148,1320169
2025-06-30,0.896882724472557,0.6780688342953965,0.7135620360521141,0.4652836872720967,,0.21881389017716046,0.18270440046699132,0.19023751334083805,0.13354273139974115,0.6892675401427394,0.9940740350172806,0.959195161874289,1363870
2025-07-07,0.9243656905023018,0.6538313420134059,0.7002619245382361,0.7772974345066244,,0.2705343484888959,0.2030625847191002,0.20527032638439693,0.13586449407364512,1.0760810337671842,0.9938760687129842,0.962187181166044,1374159
2025-07-14,0.9643446254749384,0.7094367146828018,0.7961072548190541,0.6783782093399768,,0.2549079107921366,0.23164109455382792,0.22006092391671025,0.13584617971124163,0.9514997514812513,0.9939814620675692,0.9564216173866824,1442401
2025-07-21,0.9633319314258634,0.8236003597578488,0.7820180759425773,0.3048149599006809,,0.13973157166801453,0.22099693028155187,0.2184928816064959,0.1334647626940479,0.050610698275398935,0.992249381579866,0.9516305470951528,1378702
2025-07-28,0.8501851494676571,0.7693702951143464,0.7716232282651485,0.711641836549677,,0.0808148543533107,0.18649717132558943,0.204056822829316,0.12845059501587533,-0.39542929630047474,0.9950597090118825,0.9734972904439448,1349637
2025-08-04,0.9308859983011568,0.7586046072407909,0.7813455508113141,0.8236735612566014,,0.17228139106036588,0.16193393196845693,0.20244359811197743,0.13421267383521587,0.33093398268140595,0.9971425476201896,0.9657295963615152,1508761
2025-08-11,0.8784504711514167,0.7606790848481472,0.7615726660476281,0.7314929840244992,,0.11777138630326955,0.12764980084624017,0.199162693114245,0.13258466150252743,-0.12920631135556016,0.9982080654556472,0.9818959614704682,1433448
2025-08-18,0.9033638496295356,0.7434190219991037,0.7458520402386458,0.5847037358209427,,0.15994482763043194,0.13270311483684452,0.18484767075420624,0.1320240438296569,0.24398269782793977,0.9983393933297928,0.9795648731947082,1376951
