date,efficiency,efficiency_ma4w,efficiency_ma13w,efficiency_ma52w,efficiency_z52w,r2_bot,r2_active_retail,r2_sophisticated,r2_casual,r2_one_shot
2024-10-07,0.3227779400307204,0.4403222012412637,0.6337273014672344,0.7189327914336187,-1.8480333153407573,0.3799557476003348,0.3227779400307204,0.4112517352713589,0.4719721459355774,
2024-10-14,0.3275636346921442,0.3823424027455048,0.5873017982014178,0.707400941099036,-1.73179869034336,0.5930929894461641,0.3275636346921442,0.631208099491487,0.6426402905608026,
2024-10-21,0.759749069062524,0.49231100882941264,0.5802838138091956,0.7077941726796847,0.23679568987917324,0.8676711688828826,0.759749069062524,0.9622190229493184,0.7730634288613858,
2024-10-28,0.6024086937903885,0.5031248343939443,0.5779870230215347,0.705106944521467,-0.4671258064964879,0.7791346564543371,0.6024086937903885,0.6247413296807098,0.4740828030977712,
2024-11-04,0.7357437026988881,0.6063662750609862,0.5749532469591567,0.7009153054500346,0.16041140675209042,0.8039580107845734,0.7357437026988881,0.7117482524705459,0.6767692845337048,
2024-11-11,0.963798008470691,0.7654248685056229,0.6069593319076694,0.703472834005473,1.1861748580829155,0.9758060052844674,0.963798008470691,0.947455378697314,0.807890020320034,
2024-11-18,0.962716398259328,0.8161667008048239,0.6219845158510886,0.7041996617253633,1.1736010456056123,0.9692297187538242,0.962716398259328,0.9011454285746412,0.6868190132679577,
2024-11-25,0.9792276811362076,0.9103714476412788,0.6512621928143952,0.7044636495157677,1.2455075506868996,0.9903377325131888,0.9792276811362076,0.9841361019385866,0.8865647710267767,
2024-12-02,0.9319796684586056,0.9594304390812081,0.6825639468877699,0.7049437239754194,1.0269362079872393,0.9785419728730572,0.9319796684586056,0.983864629611646,0.694174236147694,
2024-12-09,0.9800356414896876,0.9634898473359572,0.6926547156171938,0.709710004967254,1.204764577546225,0.982369225779256,0.9800356414896876,0.982049182652892,0.6515514960239808,
2024-12-16,0.9542946820138606,0.9613844182745903,0.7230248581817077,0.7129181270094511,1.0646517992449616,0.9566424785603552,0.9542946820138606,0.92457082080054,0.6951670572808534,
2024-12-23,0.9755375052094976,0.9604618742929127,0.7734604628342159,0.713743022604613,1.1501784807151691,0.9935983600682734,0.9755375052094976,0.9793603824631386,0.8984886371319186,
2024-12-30,0.9548131889481796,0.9661702544153064,0.8038958318662094,0.7132006156311366,1.0644149750031888,0.9858619330287228,0.9548131889481796,0.9809458562493348,0.7480346069630458,
2025-01-06,0.9820209065182084,0.9666665706724366,0.8546068292883239,0.7142454598737714,1.173821898670394,0.9662807146094364,0.9820209065182084,0.9251913992517528,0.7919813774149121,
2025-01-13,0.9714778877854394,0.9709623721153313,0.9041386949108852,0.71501415359307,1.1202386461559477,0.986134034649732,0.9714778877854394,0.964818428435282,0.8254450705282068,
2025-01-20,0.9551418727111406,0.9658634639907421,0.9191689105761633,0.7219152995994136,1.01053370014996,0.9510023559669868,0.9551418727111406,0.9724843743666156,0.7275735620364352,
2025-01-27,0.9642462698018596,0.9682217342041619,0.9470025702693534,0.7240635052870744,1.0327815280680706,0.9057498167375204,0.9642462698018596,0.9528952360415016,0.9312379849265932,
2025-02-03,0.9631189951392652,0.9634962563594262,0.9644929773801516,0.7380920899177753,1.0014877331007754,0.9489752634276768,0.9631189951392652,0.962018267282608,0.6481539052986578,
2025-02-10,0.9873971995386956,0.9674760842977402,0.9663082997699981,0.7504024821318118,1.0738193361227584,0.982543979691918,0.9873971995386956,0.9185653969731168,0.6581710993098091,
2025-02-17,0.975556663328419,0.9725797819520599,0.9672960124676204,0.7511120798257561,1.0138456378307015,0.9932427156085442,0.975556663328419,0.9330476278141916,0.5363463504127148,-7.543751202214805
2025-02-24,0.9848738483557656,0.9777366765905364,0.9677303330229711,0.7575654289623998,1.0178027072734057,0.9821577695226924,0.9848738483557656,0.9807871656710472,0.7333325441613399,
